GEOID,NAME,B03002_001E,B03002_012E,B03002_004E,pct_hisp,pct_aa
08123001405,"Census Tract 14.05, Weld County, Colorado",4488,1230,31,0.27406417112299464,0.006907308377896613
08123001406,"Census Tract 14.06, Weld County, Colorado",6274,1826,13,0.2910423971947721,0.002072043353522474
08123001407,"Census Tract 14.07, Weld County, Colorado",2955,589,10,0.19932318104906938,0.00338409475465313
08123001408,"Census Tract 14.08, Weld County, Colorado",2065,620,40,0.30024213075060535,0.01937046004842615
08123001409,"Census Tract 14.09, Weld County, Colorado",3376,998,10,0.2956161137440758,0.002962085308056872
08123001410,"Census Tract 14.10, Weld County, Colorado",3600,791,69,0.21972222222222224,0.019166666666666665
08123001411,"Census Tract 14.11, Weld County, Colorado",2603,562,0,0.215904725316942,0
08123001412,"Census Tract 14.12, Weld County, Colorado",2897,573,14,0.1977908180876769,0.004832585433206766
08123001413,"Census Tract 14.13, Weld County, Colorado",2581,660,0,0.2557148392096087,0
08123001414,"Census Tract 14.14, Weld County, Colorado",2296,548,0,0.23867595818815332,0
08123001415,"Census Tract 14.15, Weld County, Colorado",3525,603,0,0.17106382978723406,0
08123001416,"Census Tract 14.16, Weld County, Colorado",2635,373,9,0.14155597722960153,0.003415559772296015
08123001417,"Census Tract 14.17, Weld County, Colorado",2884,1206,0,0.41816920943134533,0
08123001500,"Census Tract 15, Weld County, Colorado",7339,1479,56,0.20152609347322523,0.0076304673661261755
08123001600,"Census Tract 16, Weld County, Colorado",4513,1066,13,0.23620651451362729,0.0028805672501661865
08123001700,"Census Tract 17, Weld County, Colorado",5316,1883,20,0.35421369450714824,0.003762227238525207
08123001800,"Census Tract 18, Weld County, Colorado",4432,1455,0,0.3282942238267148,0
08123001902,"Census Tract 19.02, Weld County, Colorado",7731,2846,208,0.3681283145776743,0.026904669512352864
08123001905,"Census Tract 19.05, Weld County, Colorado",4846,2849,33,0.5879075526207181,0.00680973999174577
08123001906,"Census Tract 19.06, Weld County, Colorado",1644,424,0,0.25790754257907544,0
08123001907,"Census Tract 19.07, Weld County, Colorado",2919,1126,25,0.3857485440219253,0.00856457690990065
08123001908,"Census Tract 19.08, Weld County, Colorado",2872,1263,19,0.4397632311977716,0.006615598885793872
08123002004,"Census Tract 20.04, Weld County, Colorado",4400,1487,46,0.33795454545454545,0.010454545454545454
08123002005,"Census Tract 20.05, Weld County, Colorado",1072,255,3,0.23787313432835822,0.002798507462686567
08123002006,"Census Tract 20.06, Weld County, Colorado",236,21,0,0.08898305084745763,0
08123002007,"Census Tract 20.07, Weld County, Colorado",6982,904,0,0.12947579490117445,0
08123002008,"Census Tract 20.08, Weld County, Colorado",5468,625,17,0.11430138990490124,0.003108997805413314
08123002009,"Census Tract 20.09, Weld County, Colorado",1725,97,0,0.05623188405797101,0
08123002010,"Census Tract 20.10, Weld County, Colorado",2435,902,19,0.3704312114989733,0.0078028747433264885
08123002011,"Census Tract 20.11, Weld County, Colorado",1380,87,0,0.06304347826086956,0
08123002012,"Census Tract 20.12, Weld County, Colorado",1291,149,0,0.11541440743609604,0
08123002013,"Census Tract 20.13, Weld County, Colorado",3143,390,27,0.12408526885141584,0.008590518612790327
08123002014,"Census Tract 20.14, Weld County, Colorado",1876,311,0,0.1657782515991471,0
08123002015,"Census Tract 20.15, Weld County, Colorado",1248,231,0,0.18509615384615385,0
08123002016,"Census Tract 20.16, Weld County, Colorado",3242,776,13,0.23935842072794572,0.004009870450339297
08123002017,"Census Tract 20.17, Weld County, Colorado",626,17,0,0.027156549520766772,0
08123002018,"Census Tract 20.18, Weld County, Colorado",1794,236,46,0.13154960981047936,0.02564102564102564
08123002019,"Census Tract 20.19, Weld County, Colorado",5495,1025,0,0.18653321201091902,0
08123002020,"Census Tract 20.20, Weld County, Colorado",5683,959,11,0.1687489002287524,0.0019355973957416858
08123002021,"Census Tract 20.21, Weld County, Colorado",690,43,0,0.06231884057971015,0
08123002101,"Census Tract 21.01, Weld County, Colorado",9066,2243,33,0.24740789763953233,0.003639973527465255
08123002102,"Census Tract 21.02, Weld County, Colorado",12764,2059,54,0.16131306800376058,0.0042306486994672515
08123002103,"Census Tract 21.03, Weld County, Colorado",10165,1159,2,0.11401869158878504,1.9675356615838662e-4
08123002203,"Census Tract 22.03, Weld County, Colorado",2616,134,0,0.05122324159021407,0
08123002204,"Census Tract 22.04, Weld County, Colorado",2064,94,12,0.045542635658914726,0.005813953488372093
08123002205,"Census Tract 22.05, Weld County, Colorado",5129,824,51,0.16065509845973874,0.009943458763891596
08123002206,"Census Tract 22.06, Weld County, Colorado",3546,334,9,0.09419063733784545,0.0025380710659898475
08123002207,"Census Tract 22.07, Weld County, Colorado",3234,357,10,0.11038961038961038,0.0030921459492888066
08123002208,"Census Tract 22.08, Weld County, Colorado",5762,396,15,0.06872613675807011,0.0026032627559875042
08123002209,"Census Tract 22.09, Weld County, Colorado",2028,153,0,0.07544378698224852,0
08123002210,"Census Tract 22.10, Weld County, Colorado",884,50,0,0.05656108597285068,0
08123002300,"Census Tract 23, Weld County, Colorado",5554,1372,31,0.24702916816708678,0.005581562837594527
08123002501,"Census Tract 25.01, Weld County, Colorado",5334,701,14,0.13142107236595427,0.0026246719160104987
08123002502,"Census Tract 25.02, Weld County, Colorado",6849,1888,4,0.275660680391298,5.840268652358008e-4
08125963100,"Census Tract 9631, Yuma County, Colorado",4356,835,3,0.19168962350780533,6.887052341597796e-4
08125963200,"Census Tract 9632, Yuma County, Colorado",5713,1476,86,0.25835813057938034,0.015053387012077717
